sampledate,depth,wtemp
2013-10-18,4.00,15.213
2013-10-18,5.00,15.538
2013-10-18,6.00,15.381
2013-10-18,7.00,15.460
2013-10-18,8.00,15.427
2013-10-18,9.00,15.478
2013-10-18,10.00,15.510
2013-10-18,11.00,15.477
2013-10-18,12.00,15.595
2013-10-18,13.00,15.438
2013-10-18,14.00,14.978
2013-10-18,15.00,13.367
2013-10-18,16.00,11.880
2013-10-18,17.00,10.592
2013-10-18,18.00,10.364
2013-10-18,19.00,9.837
2013-10-18,20.00,9.576
2013-10-19,0.00,14.752
2013-10-19,0.50,14.789
2013-10-19,1.00,14.809
2013-10-19,1.50,14.947
2013-10-19,2.00,15.012
2013-10-19,3.00,14.830
2013-10-19,4.00,14.658
2013-10-19,5.00,14.978
2013-10-19,6.00,15.006
2013-10-19,7.00,14.894
2013-10-19,8.00,14.870
2013-10-19,9.00,14.917
2013-10-19,10.00,14.932
2013-10-19,11.00,14.899
2013-10-19,12.00,15.017
2013-10-19,13.00,14.888
2013-10-19,14.00,14.946
2013-10-19,15.00,12.926
2013-10-19,16.00,10.756
2013-10-19,17.00,10.081
2013-10-19,18.00,10.122
2013-10-19,19.00,9.649
2013-10-19,20.00,9.425
2013-10-20,0.00,14.228
2013-10-20,0.50,14.267
2013-10-20,1.00,14.283
2013-10-20,1.50,14.417
2013-10-20,2.00,14.489
2013-10-20,3.00,14.298
2013-10-20,4.00,14.140
2013-10-20,5.00,14.459
2013-10-20,6.00,14.469
2013-10-20,7.00,14.378
2013-10-20,8.00,14.352
2013-10-20,9.00,14.408
2013-10-20,10.00,14.426
2013-10-20,11.00,14.389
2013-10-20,12.00,14.513
2013-10-20,13.00,14.385
2013-10-20,14.00,13.961
2013-10-20,15.00,13.198
2013-10-20,16.00,11.715
2013-10-20,17.00,10.159
2013-10-20,18.00,10.174
2013-10-20,19.00,9.689
2013-10-20,20.00,9.457
2013-10-21,0.00,13.793
2013-10-21,0.50,13.809
2013-10-21,1.00,13.833
2013-10-21,1.50,13.965
2013-10-21,2.00,14.038
2013-10-21,3.00,13.927
2013-10-21,4.00,13.697
2013-10-21,5.00,14.011
2013-10-21,6.00,13.991
2013-10-21,7.00,13.936
2013-10-21,8.00,13.898
2013-10-21,9.00,13.960
2013-10-21,10.00,13.976
2013-10-21,11.00,13.963
2013-10-21,12.00,14.077
2013-10-21,13.00,13.949
2013-10-21,14.00,13.863
2013-10-21,15.00,13.392
2013-10-21,16.00,12.841
2013-10-21,17.00,12.321
2013-10-21,18.00,11.890
2013-10-21,19.00,10.671
2013-10-21,20.00,10.176
2013-10-22,0.00,13.170
2013-10-22,0.50,13.208
2013-10-22,1.00,13.265
2013-10-22,1.50,13.391
2013-10-22,2.00,13.415
2013-10-22,3.00,13.304
2013-10-22,4.00,13.097
2013-10-22,5.00,13.408
2013-10-22,6.00,13.371
2013-10-22,7.00,13.321
2013-10-22,8.00,13.248
2013-10-22,9.00,13.340
2013-10-22,10.00,13.340
2013-10-22,11.00,13.315
2013-10-22,12.00,13.430
2013-10-22,13.00,13.304
2013-10-22,14.00,13.451
2013-10-22,15.00,13.466
2013-10-22,16.00,13.163
2013-10-22,17.00,11.590
2013-10-22,18.00,11.030
2013-10-22,19.00,9.993
2013-10-22,20.00,9.711
2013-10-23,0.00,12.649
2013-10-23,0.50,12.792
2013-10-23,1.00,12.754
2013-10-23,1.50,12.884
2013-10-23,2.00,13.019
2013-10-23,3.00,12.821
2013-10-23,4.00,12.621
2013-10-23,5.00,12.932
2013-10-23,6.00,12.903
2013-10-23,7.00,12.857
2013-10-23,8.00,12.719
2013-10-23,9.00,12.875
2013-10-23,10.00,12.870
2013-10-23,11.00,12.846
2013-10-23,12.00,12.940
2013-10-23,13.00,12.807
2013-10-23,14.00,12.951
2013-10-23,15.00,12.996
2013-10-23,16.00,12.816
2013-10-23,17.00,12.392
2013-10-23,18.00,11.661
2013-10-23,19.00,10.134
2013-10-23,20.00,9.642
2013-10-24,0.00,12.121
2013-10-24,0.50,12.226
2013-10-24,1.00,12.214
2013-10-24,1.50,12.346
2013-10-24,2.00,12.452
2013-10-24,3.00,12.274
2013-10-24,4.00,12.085
2013-10-24,5.00,12.356
2013-10-24,6.00,12.351
2013-10-24,7.00,12.312
2013-10-24,8.00,12.374
2013-10-24,9.00,12.345
2013-10-24,10.00,12.342
2013-10-24,11.00,12.336
2013-10-24,12.00,12.456
2013-10-24,13.00,12.318
2013-10-24,14.00,12.486
2013-10-24,15.00,12.577
2013-10-24,16.00,12.479
2013-10-24,17.00,12.450
2013-10-24,18.00,12.571
2013-10-24,19.00,11.014
2013-10-24,20.00,10.229
2013-10-25,0.00,11.712
2013-10-25,0.50,11.761
2013-10-25,1.00,11.759
2013-10-25,1.50,11.896
2013-10-25,2.00,11.986
2013-10-25,3.00,11.808
2013-10-25,4.00,11.627
2013-10-25,5.00,11.965
2013-10-25,6.00,11.889
2013-10-25,7.00,11.853
2013-10-25,8.00,11.904
2013-10-25,9.00,11.874
2013-10-25,10.00,11.884
2013-10-25,11.00,11.864
2013-10-25,12.00,11.994
2013-10-25,13.00,11.867
2013-10-25,14.00,11.973
2013-10-25,15.00,12.087
2013-10-25,16.00,11.980
2013-10-25,17.00,11.954
2013-10-25,18.00,12.147
2013-10-25,19.00,11.840
2013-10-25,20.00,11.411
2013-10-26,0.00,11.355
2013-10-26,0.50,11.318
2013-10-26,1.00,11.319
2013-10-26,1.50,11.459
2013-10-26,2.00,11.547
2013-10-26,3.00,11.372
2013-10-26,4.00,11.190
2013-10-26,5.00,11.541
2013-10-26,6.00,11.446
2013-10-26,7.00,11.408
2013-10-26,8.00,11.433
2013-10-26,9.00,11.441
2013-10-26,10.00,11.453
2013-10-26,11.00,11.429
2013-10-26,12.00,11.552
2013-10-26,13.00,11.439
2013-10-26,14.00,11.517
2013-10-26,15.00,11.671
2013-10-26,16.00,11.577
2013-10-26,17.00,11.562
2013-10-26,18.00,11.771
2013-10-26,19.00,11.485
2013-10-26,20.00,11.364
2013-10-27,0.00,11.042
2013-10-27,0.50,11.062
2013-10-27,1.00,11.063
2013-10-27,1.50,11.204
2013-10-27,2.00,11.287
2013-10-27,3.00,11.110
2013-10-27,4.00,10.931
2013-10-27,5.00,11.256
2013-10-27,6.00,11.180
2013-10-27,7.00,11.141
2013-10-27,8.00,11.159
2013-10-27,9.00,11.173
2013-10-27,10.00,11.185
2013-10-27,11.00,11.160
2013-10-27,12.00,11.287
2013-10-27,13.00,11.174
2013-10-27,14.00,11.333
2013-10-27,15.00,11.414
2013-10-27,16.00,11.320
2013-10-27,17.00,11.307
2013-10-27,18.00,11.528
2013-10-27,19.00,11.264
2013-10-27,20.00,11.178
2014-05-04,0.00,8.781
2014-05-04,0.50,8.525
2014-05-04,1.00,8.179
2014-05-04,1.50,8.062
2014-05-04,2.00,8.060
2014-05-04,3.00,7.806
2014-05-04,4.00,7.372
2014-05-04,5.00,7.352
2014-05-04,6.00,7.230
2014-05-04,7.00,7.006
2014-05-04,8.00,6.968
2014-05-04,9.00,6.853
2014-05-04,10.00,6.902
2014-05-04,11.00,6.840
2014-05-04,12.00,6.939
2014-05-04,13.00,6.821
2014-05-04,14.00,6.884
2014-05-04,15.00,6.968
2014-05-04,16.00,6.863
2014-05-04,17.00,6.811
2014-05-04,18.00,6.859
2014-05-04,19.00,6.810
2014-05-04,20.00,6.795
2014-05-05,0.00,7.432
2014-05-05,0.50,7.363
2014-05-05,1.00,7.404
2014-05-05,1.50,7.462
2014-05-05,2.00,7.542
2014-05-05,3.00,7.409
2014-05-05,4.00,7.228
2014-05-05,5.00,7.373
2014-05-05,6.00,7.355
2014-05-05,7.00,7.225
2014-05-05,8.00,7.258
2014-05-05,9.00,7.179
2014-05-05,10.00,7.221
2014-05-05,11.00,7.137
2014-05-05,12.00,7.195
2014-05-05,13.00,7.035
2014-05-05,14.00,7.063
2014-05-05,15.00,7.128
2014-05-05,16.00,6.980
2014-05-05,17.00,6.891
2014-05-05,18.00,6.904
2014-05-05,19.00,6.821
2014-05-05,20.00,6.793
2014-05-06,0.00,7.489
2014-05-06,0.50,7.404
2014-05-06,1.00,7.448
2014-05-06,1.50,7.506
2014-05-06,2.00,7.587
2014-05-06,3.00,7.456
2014-05-06,4.00,7.288
2014-05-06,5.00,7.446
2014-05-06,6.00,7.431
2014-05-06,7.00,7.325
2014-05-06,8.00,7.373
2014-05-06,9.00,7.323
2014-05-06,10.00,7.403
2014-05-06,11.00,7.345
2014-05-06,12.00,7.441
2014-05-06,13.00,7.320
2014-05-06,14.00,7.359
2014-05-06,15.00,7.439
2014-05-06,16.00,7.310
2014-05-06,17.00,7.209
2014-05-06,18.00,7.205
2014-05-06,19.00,7.102
2014-05-06,20.00,7.088
2014-05-07,0.00,7.707
2014-05-07,0.50,7.567
2014-05-07,1.00,7.621
2014-05-07,1.50,7.668
2014-05-07,2.00,7.745
2014-05-07,3.00,7.616
2014-05-07,4.00,7.444
2014-05-07,5.00,7.610
2014-05-07,6.00,7.592
2014-05-07,7.00,7.486
2014-05-07,8.00,7.521
2014-05-07,9.00,7.471
2014-05-07,10.00,7.544
2014-05-07,11.00,7.496
2014-05-07,12.00,7.606
2014-05-07,13.00,7.500
2014-05-07,14.00,7.562
2014-05-07,15.00,7.662
2014-05-07,16.00,7.586
2014-05-07,17.00,7.517
2014-05-07,18.00,7.541
2014-05-07,19.00,7.500
2014-05-07,20.00,7.593
2014-05-08,0.00,8.837
2014-05-08,0.50,8.500
2014-05-08,1.00,8.503
2014-05-08,1.50,8.520
2014-05-08,2.00,8.550
2014-05-08,3.00,8.280
2014-05-08,4.00,7.932
2014-05-08,5.00,7.945
2014-05-08,6.00,7.813
2014-05-08,7.00,7.640
2014-05-08,8.00,7.656
2014-05-08,9.00,7.612
2014-05-08,10.00,7.694
2014-05-08,11.00,7.655
2014-05-08,12.00,7.763
2014-05-08,13.00,7.701
2014-05-08,14.00,7.732
2014-05-08,15.00,7.835
2014-05-08,16.00,7.777
2014-05-08,17.00,7.663
2014-05-08,18.00,7.680
2014-05-08,19.00,7.628
2014-05-08,20.00,7.658
2014-05-09,0.00,9.185
2014-05-09,0.50,9.039
2014-05-09,1.00,9.061
2014-05-09,1.50,9.143
2014-05-09,2.00,9.215
2014-05-09,3.00,9.081
2014-05-09,4.00,8.881
2014-05-09,5.00,9.041
2014-05-09,6.00,9.025
2014-05-09,7.00,8.892
2014-05-09,8.00,8.906
2014-05-09,9.00,8.811
2014-05-09,10.00,8.826
2014-05-09,11.00,8.762
2014-05-09,12.00,8.738
2014-05-09,13.00,8.452
2014-05-09,14.00,8.450
2014-05-09,15.00,8.454
2014-05-09,16.00,8.275
2014-05-09,17.00,8.184
2014-05-09,18.00,8.185
2014-05-09,19.00,8.081
2014-05-09,20.00,7.929
2014-05-10,0.00,11.422
2014-05-10,0.50,10.552
2014-05-10,1.00,9.884
2014-05-10,1.50,9.611
2014-05-10,2.00,9.481
2014-05-10,3.00,9.069
2014-05-10,4.00,8.733
2014-05-10,5.00,8.844
2014-05-10,6.00,8.844
2014-05-10,7.00,8.728
2014-05-10,8.00,8.800
2014-05-10,9.00,8.723
2014-05-10,10.00,8.798
2014-05-10,11.00,8.804
2014-05-10,12.00,8.867
2014-05-10,13.00,8.664
2014-05-10,14.00,8.748
2014-05-10,15.00,8.806
2014-05-10,16.00,8.613
2014-05-10,17.00,8.590
2014-05-10,18.00,8.595
2014-05-10,19.00,8.508
2014-05-10,20.00,8.342
2014-05-11,0.00,11.263
2014-05-11,0.50,10.612
2014-05-11,1.00,10.412
2014-05-11,1.50,10.317
2014-05-11,2.00,10.236
2014-05-11,3.00,9.792
2014-05-11,4.00,9.312
2014-05-11,5.00,9.189
2014-05-11,6.00,9.009
2014-05-11,7.00,8.796
2014-05-11,8.00,8.814
2014-05-11,9.00,8.684
2014-05-11,10.00,8.722
2014-05-11,11.00,8.681
2014-05-11,12.00,8.723
2014-05-11,13.00,8.510
2014-05-11,14.00,8.580
2014-05-11,15.00,8.638
2014-05-11,16.00,8.443
2014-05-11,17.00,8.413
2014-05-11,18.00,8.411
2014-05-11,19.00,8.311
2014-05-11,20.00,8.066
2014-05-12,0.00,10.956
2014-05-12,0.50,10.624
2014-05-12,1.00,10.564
2014-05-12,1.50,10.568
2014-05-12,2.00,10.561
2014-05-12,3.00,10.279
2014-05-12,4.00,9.857
2014-05-12,5.00,9.751
2014-05-12,6.00,9.499
2014-05-12,7.00,9.129
2014-05-12,8.00,9.010
2014-05-12,9.00,8.811
2014-05-12,10.00,8.785
2014-05-12,11.00,8.674
2014-05-12,12.00,8.675
2014-05-12,13.00,8.401
2014-05-12,14.00,8.462
2014-05-12,15.00,8.526
2014-05-12,16.00,8.328
2014-05-12,17.00,8.313
2014-05-12,18.00,8.283
2014-05-12,19.00,8.160
2014-05-12,20.00,7.924
2014-05-13,0.00,10.834
2014-05-13,0.50,10.736
2014-05-13,1.00,10.754
2014-05-13,1.50,10.840
2014-05-13,2.00,10.913
2014-05-13,3.00,10.785
2014-05-13,4.00,10.587
2014-05-13,5.00,10.768
2014-05-13,6.00,10.742
2014-05-13,7.00,10.583
2014-05-13,8.00,10.572
2014-05-13,9.00,10.266
2014-05-13,10.00,10.063
2014-05-13,11.00,9.838
2014-05-13,12.00,9.798
2014-05-13,13.00,9.522
2014-05-13,14.00,9.441
2014-05-13,15.00,9.324
2014-05-13,16.00,8.915
2014-05-13,17.00,8.550
2014-05-13,18.00,8.389
2014-05-13,19.00,8.274
2014-05-13,20.00,8.065
2014-05-14,0.00,11.020
2014-05-14,0.50,10.997
2014-05-14,1.00,11.015
2014-05-14,1.50,11.097
2014-05-14,2.00,11.168
2014-05-14,3.00,11.042
2014-05-14,4.00,10.842
2014-05-14,5.00,11.032
2014-05-14,6.00,11.020
2014-05-14,7.00,10.894
2014-05-14,8.00,10.980
2014-05-14,9.00,10.833
2014-05-14,10.00,10.734
2014-05-14,11.00,10.290
2014-05-14,12.00,10.168
2014-05-14,13.00,9.850
2014-05-14,14.00,9.723
2014-05-14,15.00,9.450
2014-05-14,16.00,8.845
2014-05-14,17.00,8.473
2014-05-14,18.00,8.371
2014-05-14,19.00,8.236
2014-05-14,20.00,7.973
2014-05-15,0.00,10.666
2014-05-15,0.50,10.707
2014-05-15,1.00,10.728
2014-05-15,1.50,10.812
2014-05-15,2.00,10.893
2014-05-15,3.00,10.759
2014-05-15,4.00,10.568
2014-05-15,5.00,10.753
2014-05-15,6.00,10.731
2014-05-15,7.00,10.576
2014-05-15,8.00,10.526
2014-05-15,9.00,10.078
2014-05-15,10.00,9.649
2014-05-15,11.00,9.316
2014-05-15,12.00,9.096
2014-05-15,13.00,8.710
2014-05-15,14.00,8.623
2014-05-15,15.00,8.521
2014-05-15,16.00,8.241
2014-05-15,17.00,8.221
2014-05-15,18.00,8.204
2014-05-15,19.00,8.120
2014-05-15,20.00,7.911
2014-05-16,0.00,10.752
2014-05-16,0.50,10.757
2014-05-16,1.00,10.732
2014-05-16,1.50,10.796
2014-05-16,2.00,10.864
2014-05-16,3.00,10.696
2014-05-16,4.00,10.486
2014-05-16,5.00,10.656
2014-05-16,6.00,10.626
2014-05-16,7.00,10.492
2014-05-16,8.00,10.500
2014-05-16,9.00,10.348
2014-05-16,10.00,10.247
2014-05-16,11.00,9.958
2014-05-16,12.00,9.586
2014-05-16,13.00,8.956
2014-05-16,14.00,8.732
2014-05-16,15.00,8.594
2014-05-16,16.00,8.292
2014-05-16,17.00,8.250
2014-05-16,18.00,8.238
2014-05-16,19.00,8.143
2014-05-16,20.00,7.924
2014-05-17,0.00,10.953
2014-05-17,0.50,10.895
2014-05-17,1.00,10.897
2014-05-17,1.50,10.966
2014-05-17,2.00,11.021
2014-05-17,3.00,10.830
2014-05-17,4.00,10.592
2014-05-17,5.00,10.754
2014-05-17,6.00,10.718
2014-05-17,7.00,10.583
2014-05-17,8.00,10.617
2014-05-17,9.00,10.506
2014-05-17,10.00,10.532
2014-05-17,11.00,10.439
2014-05-17,12.00,10.431
2014-05-17,13.00,10.293
2014-05-17,14.00,10.156
2014-05-17,15.00,9.732
2014-05-17,16.00,9.307
2014-05-17,17.00,9.055
2014-05-17,18.00,8.708
2014-05-17,19.00,8.481
2014-05-17,20.00,8.220
2014-05-18,0.00,11.289
2014-05-18,0.50,11.152
2014-05-18,1.00,11.109
2014-05-18,1.50,11.162
2014-05-18,2.00,11.207
2014-05-18,3.00,10.996
2014-05-18,4.00,10.690
2014-05-18,5.00,10.828
2014-05-18,6.00,10.800
2014-05-18,7.00,10.694
2014-05-18,8.00,10.756
2014-05-18,9.00,10.675
2014-05-18,10.00,10.721
2014-05-18,11.00,10.643
2014-05-18,12.00,10.686
2014-05-18,13.00,10.554
2014-05-18,14.00,10.562
2014-05-18,15.00,10.338
2014-05-18,16.00,9.712
2014-05-18,17.00,9.147
2014-05-18,18.00,8.716
2014-05-18,19.00,8.366
2014-05-18,20.00,8.034
2014-05-19,0.00,11.171
2014-05-19,0.50,11.080
2014-05-19,1.00,11.091
2014-05-19,1.50,11.179
2014-05-19,2.00,11.257
2014-05-19,3.00,11.126
2014-05-19,4.00,10.942
2014-05-19,5.00,11.127
2014-05-19,6.00,11.083
2014-05-19,7.00,10.914
2014-05-19,8.00,10.932
2014-05-19,9.00,10.771
2014-05-19,10.00,10.780
2014-05-19,11.00,10.652
2014-05-19,12.00,10.599
2014-05-19,13.00,10.370
2014-05-19,14.00,10.162
2014-05-19,15.00,9.675
2014-05-19,16.00,8.981
2014-05-19,17.00,8.649
2014-05-19,18.00,8.441
2014-05-19,19.00,8.266
2014-05-19,20.00,8.007
2014-05-20,0.00,14.773
2014-05-20,0.50,11.714
2014-05-20,1.00,11.364
2014-05-20,1.50,11.313
2014-05-20,2.00,11.293
2014-05-20,3.00,10.961
2014-05-20,4.00,10.746
2014-05-20,5.00,10.936
2014-05-20,6.00,10.905
2014-05-20,7.00,10.811
2014-05-20,8.00,10.895
2014-05-20,9.00,10.805
2014-05-20,10.00,10.826
2014-05-20,11.00,10.688
2014-05-20,12.00,10.684
2014-05-20,13.00,10.532
2014-05-20,14.00,10.533
2014-05-20,15.00,10.416
2014-05-20,16.00,9.680
2014-05-20,17.00,9.280
2014-05-20,18.00,8.951
2014-05-20,19.00,8.748
2014-05-20,20.00,8.543
2014-05-21,0.00,14.852
2014-05-21,0.50,13.431
2014-05-21,1.00,12.576
2014-05-21,1.50,12.248
2014-05-21,2.00,12.095
2014-05-21,3.00,11.730
2014-05-21,4.00,11.363
2014-05-21,5.00,11.443
2014-05-21,6.00,11.313
2014-05-21,7.00,11.120
2014-05-21,8.00,11.110
2014-05-21,9.00,11.035
2014-05-21,10.00,11.085
2014-05-21,11.00,11.026
2014-05-21,12.00,11.064
2014-05-21,13.00,10.889
2014-05-21,14.00,10.804
2014-05-21,15.00,10.555
2014-05-21,16.00,9.847
2014-05-21,17.00,9.362
2014-05-21,18.00,9.171
2014-05-21,19.00,8.930
2014-05-21,20.00,8.663
2014-05-22,0.00,14.710
2014-05-22,0.50,14.391
2014-05-22,1.00,14.233
2014-05-22,1.50,14.136
2014-05-22,2.00,14.056
2014-05-22,3.00,13.618
2014-05-22,4.00,12.929
2014-05-22,5.00,12.529
2014-05-22,6.00,12.190
2014-05-22,7.00,11.843
2014-05-22,8.00,11.572
2014-05-22,9.00,11.330
2014-05-22,10.00,11.167
2014-05-22,11.00,10.908
2014-05-22,12.00,10.629
2014-05-22,13.00,10.195
2014-05-22,14.00,9.996
2014-05-22,15.00,9.871
2014-05-22,16.00,9.593
2014-05-22,17.00,9.456
2014-05-22,18.00,9.345
2014-05-22,19.00,9.100
2014-05-22,20.00,8.873
2014-05-23,0.00,16.592
2014-05-23,0.50,16.432
2014-05-23,1.00,16.244
2014-05-23,1.50,15.928
2014-05-23,2.00,15.214
2014-05-23,3.00,13.590
2014-05-23,4.00,12.385
2014-05-23,5.00,12.087
2014-05-23,6.00,11.709
2014-05-23,7.00,11.323
2014-05-23,8.00,11.109
2014-05-23,9.00,10.731
2014-05-23,10.00,10.550
2014-05-23,11.00,10.294
2014-05-23,12.00,10.116
2014-05-23,13.00,9.853
2014-05-23,14.00,9.760
2014-05-23,15.00,9.655
2014-05-23,16.00,9.302
2014-05-23,17.00,9.106
2014-05-23,18.00,9.050
2014-05-23,19.00,8.864
2014-05-23,20.00,8.667
2014-05-24,0.00,16.954
2014-05-24,0.50,16.709
2014-05-24,1.00,15.892
2014-05-24,1.50,15.019
2014-05-24,2.00,14.322
2014-05-24,3.00,12.756
2014-05-24,4.00,11.896
2014-05-24,5.00,11.707
2014-05-24,6.00,11.437
2014-05-24,7.00,11.196
2014-05-24,8.00,11.197
2014-05-24,9.00,10.892
2014-05-24,10.00,10.790
2014-05-24,11.00,10.551
2014-05-24,12.00,10.319
2014-05-24,13.00,9.998
2014-05-24,14.00,9.879
2014-05-24,15.00,9.780
2014-05-24,16.00,9.435
2014-05-24,17.00,9.273
2014-05-24,18.00,9.154
2014-05-24,19.00,8.980
2014-05-24,20.00,8.788
2014-05-25,0.00,18.005
2014-05-25,0.50,17.774
2014-05-25,1.00,17.437
2014-05-25,1.50,16.611
2014-05-25,2.00,15.450
2014-05-25,3.00,13.142
2014-05-25,4.00,12.088
2014-05-25,5.00,11.970
2014-05-25,6.00,11.639
2014-05-25,7.00,11.371
2014-05-25,8.00,11.330
2014-05-25,9.00,10.965
2014-05-25,10.00,10.826
2014-05-25,11.00,10.577
2014-05-25,12.00,10.339
2014-05-25,13.00,9.965
2014-05-25,14.00,9.753
2014-05-25,15.00,9.627
2014-05-25,16.00,9.295
2014-05-25,17.00,9.105
2014-05-25,18.00,8.961
2014-05-25,19.00,8.791
2014-05-25,20.00,8.606
2014-05-26,0.00,19.932
2014-05-26,0.50,19.506
2014-05-26,1.00,19.246
2014-05-26,1.50,18.628
2014-05-26,2.00,17.499
2014-05-26,3.00,14.163
2014-05-26,4.00,12.545
2014-05-26,5.00,12.290
2014-05-26,6.00,11.683
2014-05-26,7.00,11.326
2014-05-26,8.00,11.072
2014-05-26,9.00,10.556
2014-05-26,10.00,9.568
2014-05-26,11.00,7.880
2014-05-26,12.00,9.988
2014-05-26,13.00,9.797
2014-05-26,14.00,9.606
2014-05-26,15.00,9.428
2014-05-26,16.00,9.138
2014-05-26,17.00,8.984
2014-05-26,18.00,8.921
2014-05-26,19.00,8.767
2014-05-26,20.00,8.627
2014-05-27,0.00,19.396
2014-05-27,0.50,19.465
2014-05-27,1.00,19.344
2014-05-27,1.50,18.916
2014-05-27,2.00,17.568
2014-05-27,3.00,13.770
2014-05-27,4.00,12.271
2014-05-27,5.00,12.154
2014-05-27,6.00,11.592
2014-05-27,7.00,11.085
2014-05-27,8.00,10.666
2014-05-27,9.00,10.306
2014-05-27,10.00,10.110
2014-05-27,11.00,5.325
2014-05-27,12.00,9.739
2014-05-27,13.00,9.528
2014-05-27,14.00,9.517
2014-05-27,15.00,9.374
2014-05-27,16.00,9.056
2014-05-27,17.00,8.912
2014-05-27,18.00,8.847
2014-05-27,19.00,8.706
2014-05-27,20.00,8.556
2014-05-28,0.00,17.665
2014-05-28,0.50,17.634
2014-05-28,1.00,17.542
2014-05-28,1.50,17.382
2014-05-28,2.00,17.150
2014-05-28,3.00,16.421
2014-05-28,4.00,14.787
2014-05-28,5.00,13.017
2014-05-28,6.00,12.081
2014-05-28,7.00,11.640
2014-05-28,8.00,11.410
2014-05-28,9.00,11.132
2014-05-28,10.00,10.797
2014-05-28,11.00,10.430
2014-05-28,12.00,10.202
2014-05-28,13.00,9.935
2014-05-28,14.00,9.822
2014-05-28,15.00,9.772
2014-05-28,16.00,9.474
2014-05-28,17.00,9.339
2014-05-28,18.00,9.183
2014-05-28,19.00,8.961
2014-05-28,20.00,8.776
2014-05-29,0.00,18.094
2014-05-29,0.50,18.140
2014-05-29,1.00,18.104
2014-05-29,1.50,18.131
2014-05-29,2.00,17.872
2014-05-29,3.00,16.909
2014-05-29,4.00,15.594
2014-05-29,5.00,13.630
2014-05-29,6.00,12.387
2014-05-29,7.00,11.769
2014-05-29,8.00,11.419
2014-05-29,9.00,10.975
2014-05-29,10.00,10.700
2014-05-29,11.00,10.354
2014-05-29,12.00,10.124
2014-05-29,13.00,9.879
2014-05-29,14.00,9.756
2014-05-29,15.00,9.645
2014-05-29,16.00,9.300
2014-05-29,17.00,9.177
2014-05-29,18.00,9.050
2014-05-29,19.00,8.847
2014-05-29,20.00,8.664
2014-05-30,0.00,
2014-05-30,0.50,
2014-05-30,1.00,
2014-05-30,1.50,
2014-05-30,2.00,
2014-05-30,3.00,
2014-05-30,4.00,
2014-05-30,5.00,
2014-05-30,6.00,
2014-05-30,7.00,
2014-05-30,8.00,
2014-05-30,9.00,
2014-05-30,10.00,
2014-05-30,11.00,
2014-05-30,12.00,
2014-05-30,13.00,
2014-05-30,14.00,
2014-05-30,15.00,
2014-05-30,16.00,
2014-05-30,17.00,
2014-05-30,18.00,
2014-05-30,19.00,
2014-05-30,20.00,
2014-05-31,0.00,
2014-05-31,0.50,
2014-05-31,1.00,
2014-05-31,1.50,
2014-05-31,2.00,
2014-05-31,3.00,
2014-05-31,4.00,
2014-05-31,5.00,
2014-05-31,6.00,
2014-05-31,7.00,
2014-05-31,8.00,
2014-05-31,9.00,
2014-05-31,10.00,
2014-05-31,11.00,
2014-05-31,12.00,
2014-05-31,13.00,
2014-05-31,14.00,
2014-05-31,15.00,
2014-05-31,16.00,
2014-05-31,17.00,
2014-05-31,18.00,
2014-05-31,19.00,
2014-05-31,20.00,
2014-06-01,0.00,
2014-06-01,0.50,
2014-06-01,1.00,
2014-06-01,1.50,
2014-06-01,2.00,
2014-06-01,3.00,
2014-06-01,4.00,
2014-06-01,5.00,
2014-06-01,6.00,
2014-06-01,7.00,
2014-06-01,8.00,
2014-06-01,9.00,
2014-06-01,10.00,
2014-06-01,11.00,
2014-06-01,12.00,
2014-06-01,13.00,
2014-06-01,14.00,
2014-06-01,15.00,
2014-06-01,16.00,
2014-06-01,17.00,
2014-06-01,18.00,
2014-06-01,19.00,
2014-06-01,20.00,
2014-06-02,0.00,
2014-06-02,0.50,
2014-06-02,1.00,
2014-06-02,1.50,
2014-06-02,2.00,
2014-06-02,3.00,
2014-06-02,4.00,
2014-06-02,5.00,
2014-06-02,6.00,
2014-06-02,7.00,
2014-06-02,8.00,
2014-06-02,9.00,
2014-06-02,10.00,
2014-06-02,11.00,
2014-06-02,12.00,
2014-06-02,13.00,
2014-06-02,14.00,
2014-06-02,15.00,
2014-06-02,16.00,
2014-06-02,17.00,
2014-06-02,18.00,
2014-06-02,19.00,
2014-06-02,20.00,
2014-06-03,0.00,
2014-06-03,0.50,
2014-06-03,1.00,
2014-06-03,1.50,
2014-06-03,2.00,
2014-06-03,3.00,
2014-06-03,4.00,
2014-06-03,5.00,
2014-06-03,6.00,
2014-06-03,7.00,
2014-06-03,8.00,
2014-06-03,9.00,
2014-06-03,10.00,
2014-06-03,11.00,
2014-06-03,12.00,
2014-06-03,13.00,
2014-06-03,14.00,
2014-06-03,15.00,
2014-06-03,16.00,
2014-06-03,17.00,
2014-06-03,18.00,
2014-06-03,19.00,
2014-06-03,20.00,
2014-06-04,0.00,
2014-06-04,0.50,
2014-06-04,1.00,
2014-06-04,1.50,
2014-06-04,2.00,
2014-06-04,3.00,
2014-06-04,4.00,
2014-06-04,5.00,
2014-06-04,6.00,
2014-06-04,7.00,
2014-06-04,8.00,
2014-06-04,9.00,
2014-06-04,10.00,
2014-06-04,11.00,
2014-06-04,12.00,
2014-06-04,13.00,
2014-06-04,14.00,
2014-06-04,15.00,
2014-06-04,16.00,
2014-06-04,17.00,
2014-06-04,18.00,
2014-06-04,19.00,
2014-06-04,20.00,
